Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
49,Male,Bachelor's,Widowed,99472,744,11202,Home,Unemployed,8,Good,0.255864539,62532,3,Madisonton,DE,Belarus,2,0,Low
31,Non-binary,PhD,Single,94647,739,23735,Auto,Unemployed,2,Poor,0.251236823,201568,3,Anitaport,RI,Greenland,4,0,Low
64,Female,High School,Married,22674,762,34584,Auto,Unemployed,3,Good,0.480877147,160786,2,New Kristin,AK,Netherlands Antilles,3,0,Low
69,Male,High School,Married,57410,641,23000,Personal,Employed,9,Good,0.30569899,158348,0,North Diana,DC,Malaysia,0,2,Low
59,Female,PhD,Divorced,99199,604,39629,Home,Unemployed,16,Poor,0.486234599,173263,4,New Jonathan,CA,Cuba,3,2,Medium
24,Female,PhD,Divorced,65610,629,23153,Personal,Self-employed,16,Poor,0.381560501,153014,0,Beasleyshire,AL,Malawi,2,1,Low
49,Non-binary,High School,Divorced,46801,667,16342,Auto,Unemployed,2,Poor,0.366837182,169565,3,New Alexischester,CO,French Polynesia,1,2,Medium
63,Non-binary,Bachelor's,Married,69057,603,45839,Personal,Employed,5,Excellent,0.156345301,268410,0,Russellburgh,VT,Grenada,0,2,Low
46,Male,Master's,Married,80796,621,20271,Auto,Self-employed,18,Poor,0.123412193,208708,3,Leemouth,MA,Egypt,4,0,Medium
60,Female,High School,Single,68115,773,28700,Personal,Self-employed,13,Excellent,0.233569798,243238,3,North Janetport,FL,Djibouti,0,1,Low
29,Female,PhD,Married,39112,738,45780,Personal,Self-employed,12,Good,0.394079051,280411,3,East Troyberg,GU,Hong Kong,0,0,Medium
33,Non-binary,Bachelor's,Married,100516,779,9901,Personal,Employed,10,Excellent,0.307053803,245594,4,Gregorystad,KS,Seychelles,3,0,Low
32,Female,Bachelor's,Married,114296,798,40497,Home,Self-employed,10,Good,0.459006715,278504,3,Whitetown,TX,Niue,4,2,High
55,Non-binary,High School,Single,54370,718,36999,Auto,Self-employed,4,Poor,0.455229095,257822,2,Beanhaven,WV,Jordan,4,1,Low
32,Non-binary,High School,Married,103040,769,30130,Personal,Self-employed,17,Excellent,0.500058273,287703,2,Joshuaton,IL,Tajikistan,2,2,Low
65,Female,Bachelor's,Married,104131,742,22054,Business,Unemployed,13,Poor,0.589975211,181440,4,Richardville,UT,Saint Barthelemy,4,1,Medium
34,Male,PhD,Widowed,32342,768,8943,Business,Self-employed,9,Good,0.149530651,195320,2,West Monica,MN,Thailand,1,2,Low
63,Female,Master's,Married,,696,,Personal,Employed,6,Good,0.122842629,196555,4,Pettyville,HI,Turkmenistan,0,2,Medium
30,Male,PhD,Single,47190,684,29054,Personal,Employed,13,Excellent,0.234281269,245954,0,Robinsonville,IL,Montenegro,4,2,Low
23,Female,High School,Divorced,30473,729,22754,Business,Self-employed,18,Excellent,0.193576397,250319,3,Sherryside,ME,China,4,0,Low
40,Male,High School,Single,96289,616,17663,Auto,Employed,3,Good,0.539786257,261185,1,North Johnton,AK,United States Virgin Islands,2,2,Low
31,Female,PhD,Single,30728,675,38187,Auto,Employed,17,Excellent,0.421444255,225985,0,Port Michaelbury,KY,Dominican Republic,2,1,Low
34,Male,PhD,Married,115211,738,31807,Auto,Self-employed,11,Good,0.340192575,168760,3,Lake Kyle,SC,Saint Helena,2,0,Medium
42,Female,High School,Widowed,112313,648,41166,Personal,Unemployed,19,Good,0.231917747,79029,4,Toddborough,MO,Faroe Islands,4,2,Low
58,Female,High School,Divorced,34244,612,33039,Home,Self-employed,7,Good,0.425392715,213840,2,Lake Karen,GU,Mauritius,4,1,Medium
35,Non-binary,Master's,Widowed,83172,720,22379,Home,Employed,13,Excellent,0.349282021,292505,4,New Elizabeth,OH,Cocos (Keeling) Islands,2,0,Low
43,Non-binary,PhD,Single,20037,668,32347,Home,Self-employed,19,Excellent,0.30564223,53012,3,Kevinshire,MP,Palau,0,2,Low
40,Non-binary,High School,Single,105061,630,27837,Personal,Unemployed,6,Poor,0.379510334,49571,4,Lake Dalebury,IN,Luxembourg,4,0,High
58,Male,High School,Divorced,93740,728,46519,Auto,Self-employed,18,Good,0.473273097,150004,2,Montgomeryberg,AZ,Nigeria,4,0,Low
23,Male,Master's,Single,42068,755,11069,Auto,Employed,0,Fair,0.56843205,128164,4,East Kathy,SC,Australia,1,2,Medium
48,Non-binary,High School,Divorced,78215,790,9158,Personal,Employed,14,Excellent,0.3911232,261065,2,Johnton,ID,Gambia,0,2,Medium
44,Non-binary,Master's,Widowed,23055,799,38994,Business,Employed,8,Fair,0.392161583,241316,0,Kellybury,NJ,Central African Republic,4,2,High
44,Female,Master's,Divorced,35210,787,23161,Auto,Self-employed,14,Fair,0.574265746,127249,2,New Kathleen,MH,Burundi,1,0,Low
64,Female,PhD,Divorced,98753,778,25581,Business,Self-employed,2,Fair,0.299104829,111559,4,Maddenside,TN,Mongolia,3,0,High
43,Female,PhD,Divorced,64153,746,40629,Personal,Unemployed,7,Poor,0.257028551,84528,0,Port Donna,TN,Falkland Islands (Malvinas),3,1,Low
26,Female,PhD,Divorced,81794,780,39984,Home,Self-employed,12,Poor,0.387209985,204113,1,Loriville,OR,Cape Verde,1,1,Low
69,Male,Master's,Married,68296,699,36736,Personal,Unemployed,5,Poor,0.140019824,231736,2,Port Nancyton,VI,Guinea,4,0,High
48,Non-binary,Bachelor's,Divorced,28577,686,33918,Personal,Employed,2,Fair,0.356569772,212851,3,South Timothyshire,DC,Slovenia,1,1,Medium
53,Non-binary,Bachelor's,Widowed,69884,789,16544,Business,Employed,6,Excellent,0.487275551,63818,4,Ewingside,VI,Hungary,1,1,High
61,Male,High School,Married,115533,757,27371,Personal,Self-employed,19,Fair,0.274173731,31125,0,South Justinbury,OH,Peru,3,0,Low
34,Non-binary,Bachelor's,Widowed,22203,724,47646,Business,Self-employed,8,Good,0.279432603,227162,4,West Tonychester,VI,Congo,0,0,Low
41,Non-binary,PhD,Widowed,69274,785,19786,Personal,Unemployed,3,Excellent,0.482289566,227973,3,Perkinsside,PA,Kiribati,0,2,Medium
36,Non-binary,Bachelor's,Widowed,60880,603,45723,Personal,Self-employed,18,Good,0.59443133,156599,4,Andrewfurt,WI,Guyana,2,0,Low
24,Male,Bachelor's,Single,86988,623,31314,Auto,Employed,0,Excellent,0.177562375,162236,0,Justinstad,KS,French Polynesia,3,0,Medium
40,Female,Master's,Divorced,23543,630,17497,Personal,Unemployed,9,Excellent,0.165421865,118028,1,Ochoamouth,CO,Malta,2,2,Medium
26,Non-binary,Master's,Single,48357,607,24708,Business,Unemployed,16,Excellent,0.248469439,61144,2,Gaymouth,DC,Cook Islands,4,1,Low
36,Non-binary,PhD,Married,94684,623,33879,Home,Employed,0,Poor,0.320849481,126499,2,Robertshire,MD,San Marino,0,1,Low
45,Female,PhD,Widowed,85792,620,47866,Business,Self-employed,0,Poor,0.495416034,121986,4,Johnsonfort,OR,Kiribati,4,1,Low
53,Non-binary,High School,Married,37882,756,20860,Home,Employed,17,Poor,0.30248893,217207,4,South Stephen,AK,Argentina,0,0,Medium
23,Male,High School,Married,94693,686,17217,Auto,Self-employed,10,Fair,0.435430471,180916,3,South Johnton,NV,Timor-Leste,2,1,Medium
31,Male,Bachelor's,Divorced,79720,786,31680,Home,Employed,13,Fair,0.538751668,227798,2,Rossbury,MH,Lesotho,3,1,Low
69,Male,Master's,Widowed,21942,762,30550,Personal,Unemployed,3,Poor,0.530832485,180992,1,Stewartside,VI,Uzbekistan,4,2,Low
39,Male,High School,Single,87806,622,13438,Business,Unemployed,15,Poor,0.136828219,250655,3,Bernardfort,IL,Luxembourg,3,0,Medium
57,Non-binary,Bachelor's,Widowed,113513,642,22797,Personal,Employed,6,Good,0.183973839,285316,1,South Brian,MH,Reunion,3,0,Low
56,Non-binary,Bachelor's,Widowed,101298,705,48645,Business,Employed,6,Good,0.416064802,160944,4,South Peterfort,OK,Reunion,0,2,Medium
51,Female,Bachelor's,Widowed,37603,772,19478,Auto,Employed,8,Poor,0.185818347,236320,4,South Kenneth,NH,Guadeloupe,1,1,Low
25,Female,Master's,Divorced,30219,793,19412,Auto,Self-employed,11,Poor,0.304386661,145221,2,East Dakotatown,LA,Tonga,4,2,Medium
62,Male,Bachelor's,Married,102694,741,13421,Business,Unemployed,11,Good,0.1147256,172032,1,Lake Amymouth,KY,Saint Pierre and Miquelon,3,0,Low
45,Female,PhD,Single,21460,753,29571,Auto,Unemployed,11,Good,0.262508196,253123,2,North Margaretburgh,OK,Central African Republic,1,0,Low
30,Non-binary,PhD,Single,73095,743,29140,Home,Self-employed,6,Good,0.101039218,133587,0,South Meganborough,TX,Lao People's Democratic Republic,2,0,Low
63,Female,Master's,Single,101785,675,37836,Auto,Employed,13,Good,0.103854613,49592,3,West Jason,CA,Congo,2,2,Low
19,Female,Master's,Single,69616,743,5258,Auto,Employed,14,Fair,0.592196979,140259,0,North Lindsayhaven,IL,Japan,2,1,Low
50,Male,Bachelor's,Single,79430,788,45703,Home,Self-employed,10,Excellent,0.177216439,187198,3,Scottshire,ID,Turkey,3,1,Low
69,Female,PhD,Single,114240,742,14747,Business,Unemployed,9,Good,0.501776015,233742,4,Port William,SC,India,1,0,Low
54,Non-binary,Master's,Married,36746,690,48927,Home,Unemployed,10,Fair,0.461411797,276946,4,East Michaelside,MN,Saint Helena,2,0,Low
60,Non-binary,PhD,Married,81388,622,42876,Business,Self-employed,14,Fair,0.131723481,111799,4,Ramirezside,WV,Guam,3,0,Medium
41,Male,PhD,Married,87741,614,,Business,Self-employed,12,Good,0.349436529,192452,1,Laurahaven,HI,Guam,3,0,High
50,Female,PhD,Married,54890,740,5827,Home,Unemployed,4,Fair,0.428649302,252914,3,Harrisontown,PA,Lesotho,2,2,Low
46,Non-binary,PhD,Divorced,86141,755,25914,Personal,Self-employed,6,Fair,0.109355234,24358,1,Terranceton,NJ,Mozambique,1,2,Low
33,Male,High School,Widowed,41788,723,47440,Auto,Employed,14,Poor,0.174452046,50781,2,Cooperton,CA,Trinidad and Tobago,1,1,Medium
29,Male,PhD,Married,114835,607,49051,Business,Self-employed,18,Poor,0.253995756,65904,4,Brownville,MI,Austria,0,0,Low
62,Non-binary,High School,Widowed,78535,671,30089,Business,Employed,10,Poor,0.413756523,250340,3,Danielstad,LA,Serbia,4,1,Low
42,Non-binary,Bachelor's,Divorced,95614,721,48435,Business,Unemployed,0,Good,0.439663759,163223,4,West Amy,DC,Romania,1,1,Medium
63,Male,Master's,Married,116550,637,26266,Personal,Self-employed,15,Good,0.413774209,53669,3,West Brian,NJ,Cambodia,3,1,Medium
38,Non-binary,PhD,Widowed,93667,734,46700,Auto,Unemployed,13,Good,0.365822288,50100,3,Maryfurt,CA,Marshall Islands,3,1,Low
33,Male,High School,Married,23934,610,23083,Business,Employed,7,Fair,0.301930363,228926,2,North Troystad,DE,Switzerland,4,2,Low
39,Non-binary,High School,Widowed,43849,606,42329,Home,Employed,11,Fair,0.242264997,80095,4,East Elizabeth,KY,Gambia,2,0,Medium
30,Female,Master's,Single,45650,635,40588,Business,Employed,13,Fair,0.221201955,102365,2,Ortizfort,KY,Saint Kitts and Nevis,3,1,Medium
39,Female,Bachelor's,Widowed,103324,651,36782,Business,Self-employed,6,Poor,0.584862495,100659,4,Elijahchester,HI,Sierra Leone,3,2,Medium
26,Non-binary,Bachelor's,Widowed,89549,777,39465,Auto,Self-employed,1,Fair,0.144843102,248344,3,Sanchezstad,OH,Montenegro,3,1,Low
21,Non-binary,High School,Married,52161,609,44806,Business,Employed,17,Fair,0.383150233,175584,0,Lake Joshuaberg,NE,Iran,1,2,Low
52,Male,Master's,Divorced,36148,632,48241,Personal,Employed,0,Good,0.54782038,210792,4,Wheelerfurt,MA,Ecuador,0,0,Low
54,Female,High School,Divorced,40760,654,45642,Personal,Unemployed,15,Good,0.314943209,25833,2,Beanburgh,WY,United States Virgin Islands,3,2,High
44,Female,PhD,Divorced,76963,750,24605,Auto,Employed,11,Poor,0.361234504,153802,0,Burtonville,NY,Egypt,0,1,Medium
46,Non-binary,Bachelor's,Divorced,76195,604,41228,Business,Employed,8,Good,0.531045465,238096,0,Scottmouth,SC,Malta,1,1,High
60,Female,Master's,Married,70099,747,32497,Home,Employed,19,Excellent,0.555773217,297603,2,Turnerbury,MH,Slovenia,0,0,Medium
42,Non-binary,PhD,Married,32427,722,18046,Personal,Unemployed,2,Excellent,0.583790803,76643,4,Jonesshire,VT,Guadeloupe,1,0,Medium
67,Female,Bachelor's,Widowed,32121,677,11902,Home,Unemployed,6,Poor,0.381831305,191393,3,East Melissa,VI,Aruba,2,0,Low
54,Female,High School,Widowed,98764,674,17929,Auto,Self-employed,0,Poor,0.127414835,298502,0,Nicholeborough,WV,Fiji,4,2,Medium
65,Male,PhD,Single,107457,775,49758,Business,Employed,17,Fair,0.550457597,211726,1,Port Paulabury,AL,Algeria,4,0,Low
33,Female,Master's,Widowed,30108,774,5514,Home,Self-employed,13,Fair,0.24567643,135934,1,Lake Ann,TN,Romania,1,2,Low
60,Male,High School,Divorced,59612,610,27575,Home,Employed,8,Excellent,0.486583354,180041,1,Bethton,UT,British Virgin Islands,4,1,Low
23,Non-binary,PhD,Widowed,87787,713,23484,Personal,Self-employed,4,Fair,0.527466182,123583,3,Lynchland,PR,Burundi,1,2,Low
30,Non-binary,Bachelor's,Widowed,97222,691,7418,Business,Employed,2,Fair,0.460302392,53441,3,Shelleyton,CT,Singapore,1,0,Medium
40,Non-binary,Master's,Widowed,91602,659,11897,Auto,Self-employed,16,Poor,0.10107942,99772,4,Ravenshire,IA,Barbados,2,0,Low
65,Male,High School,Widowed,63200,757,41636,Auto,Self-employed,2,Poor,0.401139566,85954,1,New Deannachester,DE,Australia,3,0,Low
43,Female,High School,Divorced,95604,766,46237,Personal,Self-employed,7,Fair,0.228106863,199716,4,Brentshire,DE,Kuwait,3,1,Medium
56,Male,Bachelor's,Single,54961,624,13330,Business,Self-employed,7,Fair,0.449811539,132168,3,Bradfordville,MO,Suriname,3,0,Low
27,Non-binary,High School,Single,21265,642,10921,Business,Employed,7,Good,0.540828476,146766,0,New Robertborough,OH,Turks and Caicos Islands,1,0,High
36,Male,PhD,Widowed,81585,679,46528,Personal,Unemployed,0,Excellent,0.277683855,95567,2,Port Scottmouth,MT,India,4,1,Low
56,Non-binary,Master's,Widowed,25778,773,30409,Personal,Self-employed,6,Poor,0.416449631,194156,0,West Timothybury,VI,Malaysia,1,1,High
32,Female,Bachelor's,Divorced,106826,668,24754,Auto,Self-employed,17,Good,0.540642406,287209,1,North Lesliehaven,FL,Kyrgyz Republic,1,2,Low
35,Female,Bachelor's,Widowed,31160,634,47147,Personal,Unemployed,5,Poor,0.440227245,93502,4,Marychester,MA,Cameroon,2,1,Low
47,Non-binary,PhD,Widowed,47201,652,16609,Personal,Self-employed,15,Fair,0.425765596,198733,3,Port Josephton,NH,Dominican Republic,4,1,Low
19,Non-binary,Master's,Widowed,31170,729,18632,Auto,Unemployed,14,Fair,0.590676625,221662,4,Williamsview,IA,Saint Lucia,0,1,Low
50,Male,Master's,Married,29597,696,37711,Auto,Self-employed,2,Fair,0.397344383,212897,3,East Anthonyville,NY,Israel,3,2,Low
47,Non-binary,Bachelor's,Married,110710,726,40870,Personal,Unemployed,16,Poor,0.141671779,249171,1,Loweryfort,SD,Lesotho,3,0,Low
35,Female,Bachelor's,Married,23328,716,10184,Auto,Self-employed,1,Fair,0.280901578,95115,1,East Michaelshire,WV,Christmas Island,2,1,Medium
36,Male,Master's,Married,108087,714,20775,Business,Unemployed,14,Excellent,0.200333043,261749,2,South Emmabury,AS,Burundi,3,0,Low
33,Non-binary,High School,Single,44996,738,5442,Business,Self-employed,16,Poor,0.433015432,44497,3,East Jasminside,NV,Mexico,2,1,Low
63,Female,Master's,Married,46639,679,15687,Auto,Unemployed,11,Excellent,0.377428929,49134,0,Stephenmouth,OR,Italy,2,0,Low
55,Male,Master's,Married,76152,746,17372,Home,Self-employed,10,Good,0.192145534,175519,2,Heatherview,CA,Estonia,0,0,Low
35,Male,Master's,Single,104482,689,32009,Auto,Employed,17,Poor,0.177287974,133845,0,South Christophermouth,NJ,Mayotte,2,2,High
22,Male,PhD,Single,56507,616,15709,Auto,Employed,9,Excellent,0.445939336,182862,3,New Samuelmouth,TX,Belgium,1,2,Medium
58,Non-binary,Master's,Single,38715,616,36602,Home,Unemployed,9,Fair,0.394898441,280173,4,West Lynn,MT,Mexico,2,2,Low
59,Non-binary,High School,Widowed,23784,734,21784,Personal,Employed,15,Good,0.401002167,121736,4,Greenside,WA,Central African Republic,1,1,Medium
65,Female,Bachelor's,Single,68351,699,44230,Auto,Employed,18,Excellent,0.162328984,120917,0,Turnerside,FM,Angola,0,1,Low
51,Non-binary,PhD,Single,72620,685,28467,Business,Unemployed,1,Good,0.374714875,181932,4,New Andrewview,ID,Martinique,1,1,Low
37,Female,High School,Widowed,39014,680,24157,Auto,Employed,18,Poor,0.393446381,145216,2,Port Peterville,ME,Holy See (Vatican City State),0,2,Low
66,Non-binary,Bachelor's,Widowed,55059,689,49733,Home,Unemployed,12,Poor,0.543123285,102798,2,Elizabethfort,DE,Uganda,1,2,High
65,Non-binary,PhD,Divorced,55777,783,39855,Personal,Self-employed,13,Fair,0.416282016,191109,1,Nicholasberg,IN,Morocco,1,0,Medium
51,Female,Master's,Widowed,35577,688,40049,Personal,Unemployed,5,Poor,0.394210381,29717,2,New Shirleyburgh,VI,Lebanon,4,2,Low
40,Non-binary,Master's,Married,76908,692,43211,Auto,Unemployed,9,Good,0.441909185,276380,0,Port Julie,ME,Burundi,3,1,Low
24,Non-binary,Bachelor's,Widowed,107636,647,29516,Home,Unemployed,8,Excellent,0.258204555,267368,3,Haydenmouth,SD,Palestinian Territory,4,1,Low
47,Non-binary,Bachelor's,Widowed,88225,698,5308,Personal,Unemployed,4,Poor,0.482363727,299886,0,Nicolebury,NH,Jordan,3,1,Low
54,Female,High School,Divorced,53427,742,45897,Auto,Self-employed,16,Fair,0.381402446,136504,3,North Gary,AR,Sudan,1,0,Low
34,Non-binary,Bachelor's,Widowed,95079,794,48210,Personal,Unemployed,17,Poor,0.499434909,58602,2,Mossside,DE,Guinea,1,0,Low
68,Male,Master's,Widowed,64415,675,42448,Home,Unemployed,15,Poor,0.577340992,166836,1,North Melissa,WV,Antarctica (the territory South of 60 deg S),2,2,Low
19,Female,Bachelor's,Married,82150,636,15427,Home,Unemployed,19,Fair,0.598763014,288863,0,Lake Carol,FM,Gambia,2,0,Low
42,Female,PhD,Widowed,115484,728,30956,Personal,Self-employed,12,Excellent,0.396570883,180666,4,Donnabury,AZ,Bhutan,2,0,High
37,Non-binary,PhD,Divorced,33890,652,49617,Personal,Employed,8,Good,0.301008168,271452,0,East Adamborough,PA,Honduras,1,1,Low
41,Non-binary,Master's,Single,84274,743,6381,Home,Employed,18,Poor,0.103966871,251976,3,Ryanstad,KY,Austria,4,2,Low
27,Female,High School,Single,22251,758,40162,Business,Unemployed,3,Excellent,0.430970985,69547,0,South Robertmouth,HI,United Arab Emirates,3,2,Low
28,Female,Master's,Widowed,50255,789,29281,Business,Employed,16,Poor,0.21710972,46695,2,East Larry,PA,French Southern Territories,2,2,Low
50,Female,Bachelor's,Single,47050,666,32980,Home,Employed,18,Fair,0.352979275,153405,0,West Leemouth,AZ,Kenya,2,0,Low
34,Female,PhD,Widowed,20238,602,41409,Business,Self-employed,15,Fair,0.19356994,281938,2,Colemouth,HI,San Marino,1,1,Low
54,Non-binary,Master's,Married,25474,758,48905,Home,Unemployed,15,Excellent,0.223117296,165600,2,Kellymouth,HI,El Salvador,2,2,Medium
33,Male,High School,Married,25972,626,8983,Auto,Self-employed,0,Good,0.506151273,132115,2,West Travis,LA,Liberia,2,0,Low
42,Male,PhD,Single,40577,719,33279,Auto,Unemployed,5,Poor,0.147266527,190264,4,Rojaschester,HI,Saint Barthelemy,0,2,Low
32,Non-binary,Bachelor's,Widowed,27121,730,10407,Home,Employed,9,Poor,0.356731986,211149,4,Garyland,OR,Switzerland,1,1,Low
20,Male,PhD,Widowed,86297,646,40125,Business,Self-employed,16,Excellent,0.577089863,118394,3,Johnshire,FM,Lithuania,1,2,Medium
62,Male,Bachelor's,Widowed,71925,785,47401,Home,Unemployed,4,Excellent,0.254428959,154928,1,Martinezmouth,VI,Canada,1,0,Low
55,Male,High School,Widowed,74306,781,20611,Auto,Employed,0,Excellent,0.183701356,266944,1,West Tanyaport,ID,Syrian Arab Republic,0,2,Low
65,Female,Master's,Widowed,103766,671,18382,Home,Self-employed,8,Excellent,0.263386512,59526,4,North Jeffreyfurt,MT,Chile,2,0,Low
30,Female,Bachelor's,Widowed,115335,787,16279,Auto,Unemployed,14,Fair,0.463730885,220939,2,Sandersstad,GU,Mongolia,3,0,Medium
39,Female,Bachelor's,Widowed,43694,765,43086,Business,Self-employed,2,Excellent,0.463116733,75996,1,Kevintown,VI,Burkina Faso,1,2,Low
29,Male,High School,Widowed,83444,673,23711,Auto,Employed,15,Good,0.475550876,87179,0,South Joseph,TX,South Africa,2,0,High
55,Non-binary,Master's,Single,119887,788,22004,Business,Self-employed,15,Excellent,0.358208224,250296,2,Laurenport,WY,Mexico,2,2,Low
55,Female,PhD,Widowed,31952,754,28092,Personal,Unemployed,17,Fair,0.298468219,56681,2,Charlotteland,SC,British Indian Ocean Territory (Chagos Archipelago),4,2,Low
31,Male,PhD,Divorced,53132,771,9169,Personal,Self-employed,10,Fair,0.234286778,235711,4,South Carrie,FL,Comoros,3,2,Medium
66,Female,PhD,Single,78414,682,45100,Home,Unemployed,5,Excellent,0.151377815,196274,0,Port Kathleen,WI,Venezuela,4,2,Medium
26,Male,PhD,Married,71205,634,24826,Home,Self-employed,4,Excellent,0.437537818,297951,4,Port Alejandra,HI,Aruba,4,2,Medium
66,Female,Master's,Divorced,37424,613,26067,Business,Self-employed,18,Fair,0.242519109,33295,2,Lake Davidfort,GA,Bouvet Island (Bouvetoya),2,2,Low
63,Male,High School,Single,101298,687,47128,Personal,Employed,5,Poor,0.478893458,155006,3,Perkinsland,VA,Chile,0,0,High
30,Non-binary,Master's,Divorced,62967,707,47920,Auto,Unemployed,18,Good,0.271135905,177269,4,East Matthewfort,NH,Honduras,0,1,Low
36,Non-binary,PhD,Divorced,113316,655,5215,Business,Self-employed,7,Fair,0.534124904,297156,2,North Autumnville,WV,Martinique,0,0,Medium
